code	pop	MPG	ESU	year	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	fit_p_HOS	B_take_obs	F_rate
MFCAM	Camas	Middle Fork Salmon	SRSS	1957	256	0	0	0	0	0	0.00	0	0	0.62
MFCAM	Camas	Middle Fork Salmon	SRSS	1958	287	0	0	0	0	0	0.00	0	0	0.75
MFCAM	Camas	Middle Fork Salmon	SRSS	1959	194	0	0	0	0	0	0.00	0	0	0.69
MFCAM	Camas	Middle Fork Salmon	SRSS	1960	350	0	0	0	0	0	0.00	0	0	0.71
MFCAM	Camas	Middle Fork Salmon	SRSS	1961	444	0	0	0	0	0	0.00	0	0	0.58
MFCAM	Camas	Middle Fork Salmon	SRSS	1962	388	0	0	0	0	0	0.00	0	0	0.69
MFCAM	Camas	Middle Fork Salmon	SRSS	1963	472	0	0	0	0	0	0.00	0	0	0.71
MFCAM	Camas	Middle Fork Salmon	SRSS	1964	554	0	0	0	0	0	0.00	0	0	0.62
MFCAM	Camas	Middle Fork Salmon	SRSS	1965	68	0	0	0	0	0	0.00	0	0	0.64
MFCAM	Camas	Middle Fork Salmon	SRSS	1966	369	0	0	0	0	0	0.00	0	0	0.49
MFCAM	Camas	Middle Fork Salmon	SRSS	1967	341	0	0	0	0	0	0.00	0	0	0.58
MFCAM	Camas	Middle Fork Salmon	SRSS	1968	513	0	0	0	0	0	0.00	0	0	0.49
MFCAM	Camas	Middle Fork Salmon	SRSS	1969	156	0	0	0	0	0	0.00	0	0	0.47
MFCAM	Camas	Middle Fork Salmon	SRSS	1970	153	0	0	0	0	0	0.00	0	0	0.49
MFCAM	Camas	Middle Fork Salmon	SRSS	1971	215	0	0	0	0	0	0.00	0	0	0.39
MFCAM	Camas	Middle Fork Salmon	SRSS	1972	385	0	0	0	0	0	0.00	0	0	0.55
MFCAM	Camas	Middle Fork Salmon	SRSS	1973	550	0	0	0	0	0	0.00	0	0	0.61
MFCAM	Camas	Middle Fork Salmon	SRSS	1974	413	0	0	0	0	0	0.00	0	0	0.41
MFCAM	Camas	Middle Fork Salmon	SRSS	1975	306	0	0	0	0	0	0.00	0	0	0.00
MFCAM	Camas	Middle Fork Salmon	SRSS	1976	65	0	0	0	0	0	0.00	0	0	0.01
MFCAM	Camas	Middle Fork Salmon	SRSS	1977	203	0	0	0	0	0	0.00	0	0	0.36
MFCAM	Camas	Middle Fork Salmon	SRSS	1978	319	0	0	0	0	0	0.00	0	0	0.18
MFCAM	Camas	Middle Fork Salmon	SRSS	1979	40	0	0	0	0	0	0.00	0	0	0.04
MFCAM	Camas	Middle Fork Salmon	SRSS	1980	34	0	0	0	0	0	0.00	0	0	0.03
MFCAM	Camas	Middle Fork Salmon	SRSS	1981	190	0	0	0	0	0	0.00	0	0	0.07
MFCAM	Camas	Middle Fork Salmon	SRSS	1982	90	0	0	0	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	1983	81	0	0	0	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	1984	18	0	0	0	0	0	0.00	0	0	0.10
MFCAM	Camas	Middle Fork Salmon	SRSS	1985	65	0	0	0	0	0	0.00	0	0	0.07
MFCAM	Camas	Middle Fork Salmon	SRSS	1986	34	0	0	0	0	0	0.00	0	0	0.08
MFCAM	Camas	Middle Fork Salmon	SRSS	1987	100	0	0	0	0	0	0.00	0	0	0.08
MFCAM	Camas	Middle Fork Salmon	SRSS	1988	NA	0	0	0	0	0	0.00	0	0	0.14
MFCAM	Camas	Middle Fork Salmon	SRSS	1989	90	0	0	0	0	0	0.00	0	0	0.10
MFCAM	Camas	Middle Fork Salmon	SRSS	1990	9	0	0	0	0	0	0.00	0	0	0.12
MFCAM	Camas	Middle Fork Salmon	SRSS	1991	34	0	0	0	0	0	0.00	0	0	0.10
MFCAM	Camas	Middle Fork Salmon	SRSS	1992	21	0	0	0	0	0	0.00	0	0	0.08
MFCAM	Camas	Middle Fork Salmon	SRSS	1993	81	0	0	0	0	0	0.00	0	0	0.07
MFCAM	Camas	Middle Fork Salmon	SRSS	1994	6	0	0	0	0	0	0.00	0	0	0.10
MFCAM	Camas	Middle Fork Salmon	SRSS	1995	0	0	0	0	0	0	0.00	0	0	0.05
MFCAM	Camas	Middle Fork Salmon	SRSS	1996	3	0	0	0	0	0	0.00	0	0	0.05
MFCAM	Camas	Middle Fork Salmon	SRSS	1997	21	0	0	0	0	0	0.00	0	0	0.07
MFCAM	Camas	Middle Fork Salmon	SRSS	1998	50	0	0	0	0	0	0.00	0	0	0.06
MFCAM	Camas	Middle Fork Salmon	SRSS	1999	9	0	0	0	0	0	0.00	0	0	0.04
MFCAM	Camas	Middle Fork Salmon	SRSS	2000	15	0	0	0	0	0	0.00	0	0	0.06
MFCAM	Camas	Middle Fork Salmon	SRSS	2001	294	0	39	1	0	0	0.00	0	0	0.15
MFCAM	Camas	Middle Fork Salmon	SRSS	2002	262	0	12	29	0	0	0.00	0	0	0.13
MFCAM	Camas	Middle Fork Salmon	SRSS	2003	291	1	5	24	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	2004	59	0	4	2	0	0	0.00	0	0	0.11
MFCAM	Camas	Middle Fork Salmon	SRSS	2005	62	2	17	6	0	0	0.00	0	0	0.08
MFCAM	Camas	Middle Fork Salmon	SRSS	2006	40	0	5	1	0	0	0.00	0	0	0.08
MFCAM	Camas	Middle Fork Salmon	SRSS	2007	34	0	0	0	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	2008	46	0	0	0	0	0	0.00	0	0	0.15
MFCAM	Camas	Middle Fork Salmon	SRSS	2009	37	0	0	0	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	2010	53	0	5	0	0	5	0.00	0	0	0.15
MFCAM	Camas	Middle Fork Salmon	SRSS	2011	9	0	0	0	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	2012	68	0	0	0	0	0	0.00	0	0	0.11
MFCAM	Camas	Middle Fork Salmon	SRSS	2013	43	0	0	0	0	0	0.00	0	0	0.09
MFCAM	Camas	Middle Fork Salmon	SRSS	2014	90	4	35	9	1	48	0.02	1	0	0.13
MFCAM	Camas	Middle Fork Salmon	SRSS	2015	81	6	19	2	0	27	0.00	0	0	0.13
MFCAM	Camas	Middle Fork Salmon	SRSS	2016	71	0	0	0	0	13	0.00	0	0	0.11
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1957	541	0	0	0	0	0	0.00	0	0	0.62
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1958	958	0	0	0	0	0	0.00	0	0	0.75
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1959	920	0	0	0	0	0	0.00	0	0	0.69
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1960	1718	0	0	0	0	0	0.00	0	0	0.71
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1961	284	0	0	0	0	0	0.00	0	0	0.58
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1962	599	0	0	0	0	0	0.00	0	0	0.69
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1963	167	0	0	0	0	0	0.00	0	0	0.71
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1964	122	0	0	0	0	0	0.00	0	0	0.62
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1965	234	0	0	0	0	0	0.00	0	0	0.64
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1966	NA	0	0	0	0	0	0.00	0	0	0.49
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1967	NA	0	0	0	0	0	0.00	0	0	0.58
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1968	NA	0	0	0	0	0	0.00	0	0	0.49
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1969	NA	0	0	0	0	0	0.00	0	0	0.47
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1970	NA	0	0	0	0	0	0.00	0	0	0.49
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1971	NA	0	0	0	0	0	0.00	0	0	0.39
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1972	NA	0	0	0	0	0	0.00	0	0	0.55
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1973	NA	0	0	0	0	0	0.00	0	0	0.61
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1974	NA	0	0	0	0	0	0.00	0	0	0.41
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1975	NA	0	0	0	0	0	0.00	0	0	0.00
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1976	NA	0	0	0	0	0	0.00	0	0	0.01
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1977	NA	0	0	0	0	0	0.00	0	0	0.36
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1978	NA	0	0	0	0	0	0.00	0	0	0.18
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1979	NA	0	0	0	0	0	0.00	0	0	0.04
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1980	NA	0	0	0	0	0	0.00	0	0	0.03
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1981	NA	0	0	0	0	0	0.00	0	0	0.07
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1982	NA	0	0	0	0	0	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1983	NA	0	0	0	0	0	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1984	NA	0	0	0	0	0	0.00	0	0	0.10
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1985	284	0	0	0	0	0	0.00	0	0	0.07
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1986	NA	0	0	0	0	0	0.00	0	0	0.08
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1987	272	0	0	0	0	0	0.00	0	0	0.08
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1988	295	0	0	0	0	0	0.00	0	0	0.14
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1989	499	0	0	0	0	0	0.00	0	0	0.10
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1990	590	0	0	0	0	0	0.00	0	0	0.12
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1991	NA	0	0	0	0	0	0.00	0	0	0.10
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1992	443	0	0	0	0	0	0.00	0	0	0.08
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1993	227	0	0	0	0	0	0.00	0	0	0.07
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1994	113	0	0	0	0	0	0.00	0	0	0.10
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1995	68	0	0	0	0	0	0.00	0	0	0.05
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1996	79	0	0	0	0	0	0.00	0	0	0.05
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1997	147	0	0	0	0	0	0.00	0	0	0.07
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1998	22	0	0	0	0	0	0.00	0	0	0.06
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	1999	249	0	5	0	0	0	0.00	0	0	0.04
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2000	NA	0	0	0	0	0	0.00	0	0	0.06
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2001	1318	0	43	0	0	52	0.00	0	0	0.15
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2002	1249	1	19	3	0	31	0.00	0	0	0.13
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2003	1238	3	24	2	0	41	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2004	738	0	14	2	0	18	0.00	0	0	0.11
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2005	443	1	5	3	1	11	0.08	1	0	0.08
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2006	397	0	13	1	0	13	0.00	0	0	0.08
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2007	340	1	5	1	0	7	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2008	579	0	3	0	0	8	0.00	0	0	0.15
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2009	659	0	0	0	0	0	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2010	886	0	18	1	0	20	0.00	0	0	0.15
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2011	1295	5	16	7	0	34	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2012	1090	0	9	3	0	13	0.00	0	0	0.11
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2013	681	42	49	9	0	101	0.00	0	0	0.09
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2014	1681	6	118	18	1	188	0.01	1	0	0.13
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2015	647	3	29	2	1	35	0.03	1	0	0.13
MFCHA	Chamberlain	Middle Fork Salmon	SRSS	2016	568	0	0	0	0	13	0.00	0	0	0.11
MFLOO	Loon	Middle Fork Salmon	SRSS	1957	1090	0	0	0	0	0	0.00	0	0	0.62
MFLOO	Loon	Middle Fork Salmon	SRSS	1958	495	0	0	0	0	0	0.00	0	0	0.75
MFLOO	Loon	Middle Fork Salmon	SRSS	1959	315	0	0	0	0	0	0.00	0	0	0.69
MFLOO	Loon	Middle Fork Salmon	SRSS	1960	857	0	0	0	0	0	0.00	0	0	0.71
MFLOO	Loon	Middle Fork Salmon	SRSS	1961	336	0	0	0	0	0	0.00	0	0	0.58
MFLOO	Loon	Middle Fork Salmon	SRSS	1962	402	0	0	0	0	0	0.00	0	0	0.69
MFLOO	Loon	Middle Fork Salmon	SRSS	1963	669	0	0	0	0	0	0.00	0	0	0.71
MFLOO	Loon	Middle Fork Salmon	SRSS	1964	926	0	0	0	0	0	0.00	0	0	0.62
MFLOO	Loon	Middle Fork Salmon	SRSS	1965	425	0	0	0	0	0	0.00	0	0	0.64
MFLOO	Loon	Middle Fork Salmon	SRSS	1966	125	0	0	0	0	0	0.00	0	0	0.49
MFLOO	Loon	Middle Fork Salmon	SRSS	1967	420	0	0	0	0	0	0.00	0	0	0.58
MFLOO	Loon	Middle Fork Salmon	SRSS	1968	346	0	0	0	0	0	0.00	0	0	0.49
MFLOO	Loon	Middle Fork Salmon	SRSS	1969	282	0	0	0	0	0	0.00	0	0	0.47
MFLOO	Loon	Middle Fork Salmon	SRSS	1970	110	0	0	0	0	0	0.00	0	0	0.49
MFLOO	Loon	Middle Fork Salmon	SRSS	1971	202	0	0	0	0	0	0.00	0	0	0.39
MFLOO	Loon	Middle Fork Salmon	SRSS	1972	384	0	0	0	0	0	0.00	0	0	0.55
MFLOO	Loon	Middle Fork Salmon	SRSS	1973	200	0	0	0	0	0	0.00	0	0	0.61
MFLOO	Loon	Middle Fork Salmon	SRSS	1974	120	0	0	0	0	0	0.00	0	0	0.41
MFLOO	Loon	Middle Fork Salmon	SRSS	1975	82	0	0	0	0	0	0.00	0	0	0.00
MFLOO	Loon	Middle Fork Salmon	SRSS	1976	79	0	0	0	0	0	0.00	0	0	0.01
MFLOO	Loon	Middle Fork Salmon	SRSS	1977	159	0	0	0	0	0	0.00	0	0	0.36
MFLOO	Loon	Middle Fork Salmon	SRSS	1978	74	0	0	0	0	0	0.00	0	0	0.18
MFLOO	Loon	Middle Fork Salmon	SRSS	1979	NA	0	0	0	0	0	0.00	0	0	0.04
MFLOO	Loon	Middle Fork Salmon	SRSS	1980	23	0	0	0	0	0	0.00	0	0	0.03
MFLOO	Loon	Middle Fork Salmon	SRSS	1981	76	0	0	0	0	0	0.00	0	0	0.07
MFLOO	Loon	Middle Fork Salmon	SRSS	1982	59	0	0	0	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	1983	17	0	0	0	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	1984	10	0	0	0	0	0	0.00	0	0	0.10
MFLOO	Loon	Middle Fork Salmon	SRSS	1985	71	0	0	0	0	0	0.00	0	0	0.07
MFLOO	Loon	Middle Fork Salmon	SRSS	1986	53	0	0	0	0	0	0.00	0	0	0.08
MFLOO	Loon	Middle Fork Salmon	SRSS	1987	59	0	0	0	0	0	0.00	0	0	0.08
MFLOO	Loon	Middle Fork Salmon	SRSS	1988	25	0	0	0	0	0	0.00	0	0	0.14
MFLOO	Loon	Middle Fork Salmon	SRSS	1989	82	0	0	0	0	0	0.00	0	0	0.10
MFLOO	Loon	Middle Fork Salmon	SRSS	1990	NA	0	0	0	0	0	0.00	0	0	0.12
MFLOO	Loon	Middle Fork Salmon	SRSS	1991	41	0	0	0	0	0	0.00	0	0	0.10
MFLOO	Loon	Middle Fork Salmon	SRSS	1992	56	0	0	0	0	0	0.00	0	0	0.08
MFLOO	Loon	Middle Fork Salmon	SRSS	1993	79	0	0	0	0	0	0.00	0	0	0.07
MFLOO	Loon	Middle Fork Salmon	SRSS	1994	2	0	0	0	0	0	0.00	0	0	0.10
MFLOO	Loon	Middle Fork Salmon	SRSS	1995	0	0	0	0	0	0	0.00	0	0	0.05
MFLOO	Loon	Middle Fork Salmon	SRSS	1996	2	0	0	0	0	0	0.00	0	0	0.05
MFLOO	Loon	Middle Fork Salmon	SRSS	1997	56	0	0	0	0	0	0.00	0	0	0.07
MFLOO	Loon	Middle Fork Salmon	SRSS	1998	107	0	0	0	0	0	0.00	0	0	0.06
MFLOO	Loon	Middle Fork Salmon	SRSS	1999	15	0	0	0	0	0	0.00	0	0	0.04
MFLOO	Loon	Middle Fork Salmon	SRSS	2000	25	1	1	0	0	0	0.00	0	0	0.06
MFLOO	Loon	Middle Fork Salmon	SRSS	2001	654	1	18	0	0	0	0.00	0	0	0.15
MFLOO	Loon	Middle Fork Salmon	SRSS	2002	538	0	2	6	0	0	0.00	0	0	0.13
MFLOO	Loon	Middle Fork Salmon	SRSS	2003	490	2	3	16	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	2004	133	0	2	3	0	0	0.00	0	0	0.11
MFLOO	Loon	Middle Fork Salmon	SRSS	2005	79	0	2	2	0	0	0.00	0	0	0.08
MFLOO	Loon	Middle Fork Salmon	SRSS	2006	35	0	0	0	0	0	0.00	0	0	0.08
MFLOO	Loon	Middle Fork Salmon	SRSS	2007	53	0	1	3	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	2008	46	0	5	0	0	0	0.00	0	0	0.15
MFLOO	Loon	Middle Fork Salmon	SRSS	2009	71	0	0	0	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	2010	51	0	3	0	0	4	0.00	0	0	0.15
MFLOO	Loon	Middle Fork Salmon	SRSS	2011	38	4	7	2	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	2012	87	0	0	0	0	0	0.00	0	0	0.11
MFLOO	Loon	Middle Fork Salmon	SRSS	2013	107	0	0	0	0	0	0.00	0	0	0.09
MFLOO	Loon	Middle Fork Salmon	SRSS	2014	66	10	33	3	1	47	0.02	1	0	0.13
MFLOO	Loon	Middle Fork Salmon	SRSS	2015	97	2	12	3	1	18	0.05	1	0	0.13
MFLOO	Loon	Middle Fork Salmon	SRSS	2016	102	0	0	0	0	10	0.00	0	0	0.11
MFMAR	Marsh	Middle Fork Salmon	SRSS	1957	906	0	0	0	0	0	0.00	0	0	0.62
MFMAR	Marsh	Middle Fork Salmon	SRSS	1958	682	0	0	0	0	0	0.00	0	0	0.75
MFMAR	Marsh	Middle Fork Salmon	SRSS	1959	229	0	0	0	0	0	0.00	0	0	0.69
MFMAR	Marsh	Middle Fork Salmon	SRSS	1960	778	5	56	67	0	0	0.00	0	0	0.71
MFMAR	Marsh	Middle Fork Salmon	SRSS	1961	1369	3	63	89	0	0	0.00	0	0	0.58
MFMAR	Marsh	Middle Fork Salmon	SRSS	1962	887	3	90	91	0	0	0.00	0	0	0.69
MFMAR	Marsh	Middle Fork Salmon	SRSS	1963	968	6	69	125	0	0	0.00	0	0	0.71
MFMAR	Marsh	Middle Fork Salmon	SRSS	1964	1845	6	85	189	0	0	0.00	0	0	0.62
MFMAR	Marsh	Middle Fork Salmon	SRSS	1965	1051	6	38	62	0	0	0.00	0	0	0.64
MFMAR	Marsh	Middle Fork Salmon	SRSS	1966	1057	3	86	110	0	0	0.00	0	0	0.49
MFMAR	Marsh	Middle Fork Salmon	SRSS	1967	1692	9	28	95	0	0	0.00	0	0	0.58
MFMAR	Marsh	Middle Fork Salmon	SRSS	1968	1213	2	69	69	0	0	0.00	0	0	0.49
MFMAR	Marsh	Middle Fork Salmon	SRSS	1969	578	1	30	55	0	0	0.00	0	0	0.47
MFMAR	Marsh	Middle Fork Salmon	SRSS	1970	1187	0	36	78	0	0	0.00	0	0	0.49
MFMAR	Marsh	Middle Fork Salmon	SRSS	1971	731	5	36	63	0	0	0.00	0	0	0.39
MFMAR	Marsh	Middle Fork Salmon	SRSS	1972	812	1	13	31	0	0	0.00	0	0	0.55
MFMAR	Marsh	Middle Fork Salmon	SRSS	1973	1348	1	12	80	0	0	0.00	0	0	0.61
MFMAR	Marsh	Middle Fork Salmon	SRSS	1974	547	0	15	21	0	0	0.00	0	0	0.41
MFMAR	Marsh	Middle Fork Salmon	SRSS	1975	523	1	16	78	0	0	0.00	0	0	0.00
MFMAR	Marsh	Middle Fork Salmon	SRSS	1976	125	0	0	0	0	0	0.00	0	0	0.01
MFMAR	Marsh	Middle Fork Salmon	SRSS	1977	255	0	17	7	0	0	0.00	0	0	0.36
MFMAR	Marsh	Middle Fork Salmon	SRSS	1978	703	0	20	169	0	0	0.00	0	0	0.18
MFMAR	Marsh	Middle Fork Salmon	SRSS	1979	122	0	0	0	0	0	0.00	0	0	0.04
MFMAR	Marsh	Middle Fork Salmon	SRSS	1980	23	0	0	0	0	0	0.00	0	0	0.03
MFMAR	Marsh	Middle Fork Salmon	SRSS	1981	164	0	0	0	0	0	0.00	0	0	0.07
MFMAR	Marsh	Middle Fork Salmon	SRSS	1982	104	0	0	0	0	0	0.00	0	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	1983	86	0	0	0	0	0	0.00	0	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	1984	156	0	0	0	0	0	0.00	0	0	0.10
MFMAR	Marsh	Middle Fork Salmon	SRSS	1985	281	0	0	0	0	0	0.00	0	0	0.07
MFMAR	Marsh	Middle Fork Salmon	SRSS	1986	263	0	0	0	0	0	0.00	0	0	0.08
MFMAR	Marsh	Middle Fork Salmon	SRSS	1987	390	0	0	0	0	0	0.00	0	0	0.08
MFMAR	Marsh	Middle Fork Salmon	SRSS	1988	565	0	2	19	0	0	0.00	0	0	0.14
MFMAR	Marsh	Middle Fork Salmon	SRSS	1989	115	0	0	0	0	0	0.00	0	0	0.10
MFMAR	Marsh	Middle Fork Salmon	SRSS	1990	148	0	0	0	0	0	0.00	0	0	0.12
MFMAR	Marsh	Middle Fork Salmon	SRSS	1991	104	0	0	0	0	0	0.00	0	0	0.10
MFMAR	Marsh	Middle Fork Salmon	SRSS	1992	169	1	19	12	0	0	0.00	0	0	0.08
MFMAR	Marsh	Middle Fork Salmon	SRSS	1993	328	0	16	88	0	73	0.00	0	0	0.07
MFMAR	Marsh	Middle Fork Salmon	SRSS	1994	13	0	0	0	0	3	0.00	0	0	0.10
MFMAR	Marsh	Middle Fork Salmon	SRSS	1995	0	0	0	0	0	0	0.00	0	0	0.05
MFMAR	Marsh	Middle Fork Salmon	SRSS	1996	26	0	0	0	0	3	0.00	0	0	0.05
MFMAR	Marsh	Middle Fork Salmon	SRSS	1997	161	0	0	0	0	13	0.00	0	0	0.07
MFMAR	Marsh	Middle Fork Salmon	SRSS	1998	229	0	2	40	0	75	0.00	0	0	0.06
MFMAR	Marsh	Middle Fork Salmon	SRSS	1999	0	0	0	0	0	0	0.00	0	0	0.04
MFMAR	Marsh	Middle Fork Salmon	SRSS	2000	94	2	10	1	1	29	0.03	1	0	0.06
MFMAR	Marsh	Middle Fork Salmon	SRSS	2001	508	0	75	9	2	214	0.01	1	0	0.15
MFMAR	Marsh	Middle Fork Salmon	SRSS	2002	484	0	40	41	1	145	0.01	1	0	0.13
MFMAR	Marsh	Middle Fork Salmon	SRSS	2003	872	0	1	83	0	463	0.00	0	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	2004	94	0	18	1	0	12	0.00	0	0	0.11
MFMAR	Marsh	Middle Fork Salmon	SRSS	2005	65	0	11	10	0	20	0.00	0	0	0.08
MFMAR	Marsh	Middle Fork Salmon	SRSS	2006	125	0	23	14	0	38	0.00	0	0	0.08
MFMAR	Marsh	Middle Fork Salmon	SRSS	2007	130	0	1	21	0	22	0.00	0	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	2008	177	3	17	23	0	47	0.00	0	0	0.15
MFMAR	Marsh	Middle Fork Salmon	SRSS	2009	167	7	50	5	0	62	0.00	0	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	2010	632	0	96	13	5	302	0.02	1	0	0.15
MFMAR	Marsh	Middle Fork Salmon	SRSS	2011	674	3	35	55	1	218	0.00	1	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	2012	411	2	37	66	3	123	0.02	1	0	0.11
MFMAR	Marsh	Middle Fork Salmon	SRSS	2013	375	17	14	52	0	117	0.00	0	0	0.09
MFMAR	Marsh	Middle Fork Salmon	SRSS	2014	861	4	136	7	0	311	0.00	0	0	0.13
MFMAR	Marsh	Middle Fork Salmon	SRSS	2015	586	1	78	36	2	215	0.01	1	0	0.13
MFMAR	Marsh	Middle Fork Salmon	SRSS	2016	411	0	0	0	0	115	0.00	0	0	0.11
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1957	693	0	0	0	0	0	0.00	0	0	0.62
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1958	238	0	0	0	0	0	0.00	0	0	0.75
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1959	182	0	0	0	0	0	0.00	0	0	0.69
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1960	143	0	0	0	0	0	0.00	0	0	0.71
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1961	434	0	0	0	0	0	0.00	0	0	0.58
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1962	307	0	0	0	0	0	0.00	0	0	0.69
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1963	604	0	0	0	0	0	0.00	0	0	0.71
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1964	176	0	0	0	0	0	0.00	0	0	0.62
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1965	78	0	0	0	0	0	0.00	0	0	0.64
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1966	478	0	0	0	0	0	0.00	0	0	0.49
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1967	451	0	0	0	0	0	0.00	0	0	0.58
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1968	478	0	0	0	0	0	0.00	0	0	0.49
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1969	464	0	0	0	0	0	0.00	0	0	0.47
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1970	313	0	0	0	0	0	0.00	0	0	0.49
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1971	195	0	0	0	0	0	0.00	0	0	0.39
MFSUL	Sulphur	Middle Fork Salmon	SRSS	1972	239	0	0	0	0	0	0.00	0	0	0.55
