pop	old_name	code	MPG	A	year	fit_p_HOS	category	period	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	B_take_obs	F_rate
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1980	0	control	control	20	0	1	1	0	50	0	0	0.03
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1981	0	control	control	107	0	0	0	0	50	0	0	0.07
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1982	0	control	control	34	0	0	0	0	50	0	0	0.09
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1983	0	control	control	132	1	3	4	0	50	0	0	0.09
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1984	0	control	control	205	1	7	10	0	50	0	0	0.1
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1985	0	control	control	341	0	2	2	0	50	0	0	0.07
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1986	0	control	control	327	0	8	27	0	50	0	0	0.08
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1987	0	control	control	176	0	3	5	0	50	0	0	0.08
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1988	0	control	control	493	0	19	49	0	50	0	0	0.14
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1989	0	control	control	146	0	5	10	0	50	0	0	0.1
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1990	0	control	control	107	0	8	9	0	50	0	0	0.12
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1991	0	control	control	63	0	3	8	0	50	0	0	0.1
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1992	0	control	control	98	0	19	9	0	50	0	0	0.08
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1993	0	control	control	273	1	5	21	0	50	0	0	0.07
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1994	0	control	control	15	0	2	2	0	50	0	0	0.1
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1995	0	control	control	10	0	0	1	0	50	0	0	0.05
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1996	0	control	control	5	0	0	0	0	50	0	0	0.05
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1997	0	control	control	161	0	0	0	0	50	0	0	0.07
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1998	0	control	control	73	0	0	0	0	50	0	0	0.06
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	1999	0	control	control	49	0	1	0	0	50	0	0	0.04
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2000	0	control	control	63	0	0	0	0	50	0	0	0.06
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2001	0	control	control	683	1	47	1	0	50	0	0	0.15
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2002	0	control	control	551	0	14	19	0	50	0	0	0.13
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2003	0	control	control	439	0	7	3	0	50	0	0	0.09
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2004	0	control	control	244	0	18	6	0	50	0	0	0.11
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2005	0	control	control	68	1	3	2	0	50	0	0	0.08
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2006	0	control	control	44	0	1	2	0	50	0	0	0.08
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2007	0	control	control	98	3	5	3	0	50	0	0	0.09
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2008	0	control	control	205	0	5	2	0	50	0	0	0.15
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2009	0	control	control	449	0	0	0	0	50	0	0	0.09
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2010	0	control	control	224	2	31	5	0	50	0	0	0.15
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2011	0	control	control	298	9	30	28	0	50	0	0	0.09
Big	BigCr	MFBIG	Middle Fork Salmon River	140.545	2012	0	control	control	385	4	63	38	0	50	0	0	0.11
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1960	0	control	control	351	0	0	0	0	50	0	0	0.71
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1961	0	control	control	445	0	0	0	0	50	0	0	0.58
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1962	0	control	control	388	0	0	0	0	50	0	0	0.69
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1963	0	control	control	473	0	0	0	0	50	0	0	0.71
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1964	0	control	control	554	0	0	0	0	50	0	0	0.62
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1965	0	control	control	69	0	0	0	0	50	0	0	0.64
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1966	0	control	control	369	0	0	0	0	50	0	0	0.49
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1967	0	control	control	341	0	0	0	0	50	0	0	0.58
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1968	0	control	control	513	0	0	0	0	50	0	0	0.49
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1969	0	control	control	157	0	0	0	0	50	0	0	0.47
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1970	0	control	control	153	0	0	0	0	50	0	0	0.49
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1971	0	control	control	216	0	0	0	0	50	0	0	0.39
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1972	0	control	control	385	0	9	11	0	50	0	0	0.55
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1973	0	control	control	551	0	2	18	0	50	0	0	0.61
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1974	0	control	control	413	0	8	12	0	50	0	0	0.41
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1975	0	control	control	307	0	3	17	0	50	0	0	0
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1976	0	control	control	66	1	7	12	0	50	0	0	0.01
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1977	0	control	control	203	0	14	6	0	50	0	0	0.36
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1978	0	control	control	319	0	2	18	0	50	0	0	0.18
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1979	0	control	control	41	1	3	17	0	50	0	0	0.04
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1980	0	control	control	34	0	0	0	0	50	0	0	0.03
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1981	0	control	control	191	0	13	8	0	50	0	0	0.07
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1982	0	control	control	91	0	0	0	0	50	0	0	0.09
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1983	0	control	control	81	0	0	0	0	50	0	0	0.09
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1984	0	control	control	19	0	0	0	0	50	0	0	0.1
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1985	0	control	control	66	0	8	12	0	50	0	0	0.07
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1986	0	control	control	34	1	7	12	0	50	0	0	0.08
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1987	0	control	control	100	0	9	11	0	50	0	0	0.08
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1988	0	control	control	NA	0	4	16	0	50	0	0	0.14
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1989	0	control	control	91	0	7	13	0	50	0	0	0.1
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1990	0	control	control	9	0	9	11	0	50	0	0	0.12
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1991	0	control	control	34	0	5	15	0	50	0	0	0.1
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1992	0	control	control	22	0	11	8	0	50	0	0	0.08
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1993	0	control	control	81	0	3	17	0	50	0	0	0.07
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1994	0	control	control	6	1	7	12	0	50	0	0	0.1
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1995	0	control	control	0	1	7	12	0	50	0	0	0.05
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1996	0	control	control	3	1	13	6	0	50	0	0	0.05
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1997	0	control	control	22	1	10	9	0	50	0	0	0.07
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1998	0	control	control	50	0	0	0	0	50	0	0	0.06
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	1999	0	control	control	9	0	0	0	0	50	0	0	0.04
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2000	0	control	control	16	0	0	0	0	50	0	0	0.06
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2001	0	control	control	294	0	39	1	0	50	0	0	0.15
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2002	0	control	control	263	0	12	29	0	50	0	0	0.13
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2003	0	control	control	291	1	5	24	0	50	0	0	0.09
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2004	0	control	control	59	0	4	2	0	50	0	0	0.11
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2005	0	control	control	63	2	17	6	0	50	0	0	0.08
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2006	0	control	control	41	0	5	1	0	50	0	0	0.08
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2007	0	control	control	34	0	0	0	0	50	0	0	0.09
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2008	0	control	control	47	0	0	0	0	50	0	0	0.15
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2009	0	control	control	38	0	0	0	0	50	0	0	0.09
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2010	0	control	control	53	0	5	0	0	50	0	0	0.15
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2011	0	control	control	9	0	0	0	0	50	0	0	0.09
Camas	Camas	MFCAM	Middle Fork Salmon River	63.4086	2012	0	control	control	69	0	0	0	0	50	0	0	0.11
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1985	0	control	control	286	0	8	12	0	50	0	0	0.07
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1986	0	control	control	NA	1	7	13	0	50	0	0	0.08
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1987	0	control	control	275	0	8	12	0	50	0	0	0.08
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1988	0	control	control	298	0	4	16	0	50	0	0	0.14
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1989	0	control	control	504	0	7	13	0	50	0	0	0.1
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1990	0	control	control	595	0	9	11	0	50	0	0	0.12
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1991	0	control	control	NA	0	5	15	0	50	0	0	0.1
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1992	0	control	control	446	0	11	8	0	50	0	0	0.08
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1993	0	control	control	229	0	3	17	0	50	0	0	0.07
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1994	0	control	control	137	1	7	12	0	50	0	0	0.1
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1995	0	control	control	69	1	7	12	0	50	0	0	0.05
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1996	0	control	control	80	1	13	6	0	50	0	0	0.05
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1997	0	control	control	149	1	10	9	0	50	0	0	0.07
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1998	0	control	control	23	0	0	0	0	50	0	0	0.06
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	1999	0	control	control	252	0	5	0	0	50	0	0	0.04
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2000	0	control	control	NA	0	0	0	0	50	0	0	0.06
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2001	0	control	control	1328	0	43	0	0	50	0	0	0.15
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2002	0	control	control	1259	1	19	3	0	50	0	0	0.13
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2003	0	control	control	1248	3	24	2	0	50	0	0	0.09
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2004	0	control	control	744	0	14	2	0	50	0	0	0.11
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2005	0	control	control	446	1	5	3	0	50	0	0	0.08
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2006	0	control	control	401	0	13	1	0	50	0	0	0.08
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2007	0	control	control	343	1	5	1	0	50	0	0	0.09
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2008	0	control	control	584	0	3	0	0	50	0	0	0.15
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2009	0	control	control	664	0	0	0	0	50	0	0	0.09
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2010	0	control	control	893	0	18	1	0	50	0	0	0.15
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2011	0	control	control	1305	5	16	7	0	50	0	0	0.09
Chamberlain	Chamberlain	MFCHA	Middle Fork Salmon River	74.7337	2012	0	control	control	1099	0	9	3	0	50	0	0	0.11
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1957	0	control	control	1091	0	0	0	0	50	0	0	0.62
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1958	0	control	control	495	0	0	0	0	50	0	0	0.75
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1959	0	control	control	316	0	0	0	0	50	0	0	0.69
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1960	0	control	control	857	0	0	0	0	50	0	0	0.71
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1961	0	control	control	336	0	0	0	0	50	0	0	0.58
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1962	0	control	control	403	0	0	0	0	50	0	0	0.69
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1963	0	control	control	670	0	0	0	0	50	0	0	0.71
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1964	0	control	control	926	0	0	0	0	50	0	0	0.62
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1965	0	control	control	426	0	0	0	0	50	0	0	0.64
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1966	0	control	control	126	0	0	0	0	50	0	0	0.49
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1967	0	control	control	421	2	5	14	0	50	0	0	0.58
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1968	0	control	control	346	1	10	9	0	50	0	0	0.49
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1969	0	control	control	282	1	9	10	0	50	0	0	0.47
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1970	0	control	control	110	0	6	14	0	50	0	0	0.49
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1971	0	control	control	203	1	8	11	0	50	0	0	0.39
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1972	0	control	control	385	0	9	11	0	50	0	0	0.55
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1973	0	control	control	200	0	2	18	0	50	0	0	0.61
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1974	0	control	control	121	0	8	12	0	50	0	0	0.41
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1975	0	control	control	82	0	3	17	0	50	0	0	0
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1976	0	control	control	80	1	7	12	0	50	0	0	0.01
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1977	0	control	control	159	0	14	6	0	50	0	0	0.36
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1978	0	control	control	74	0	2	18	0	50	0	0	0.18
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1979	0	control	control	NA	1	3	17	0	50	0	0	0.04
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1980	0	control	control	23	1	7	12	0	50	0	0	0.03
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1981	0	control	control	77	0	13	8	0	50	0	0	0.07
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1982	0	control	control	59	1	7	12	0	50	0	0	0.09
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1983	0	control	control	18	1	7	12	0	50	0	0	0.09
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1984	0	control	control	10	1	7	12	0	50	0	0	0.1
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1985	0	control	control	72	0	8	12	0	50	0	0	0.07
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1986	0	control	control	54	1	7	12	0	50	0	0	0.08
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1987	0	control	control	59	0	9	11	0	50	0	0	0.08
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1988	0	control	control	13	0	4	16	0	50	0	0	0.14
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1989	0	control	control	41	0	7	13	0	50	0	0	0.1
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1990	0	control	control	NA	0	9	11	0	50	0	0	0.12
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1991	0	control	control	41	0	5	15	0	50	0	0	0.1
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1992	0	control	control	56	0	11	8	0	50	0	0	0.08
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1993	0	control	control	80	0	3	17	0	50	0	0	0.07
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1994	0	control	control	3	1	7	12	0	50	0	0	0.1
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1995	0	control	control	0	1	7	12	0	50	0	0	0.05
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1996	0	control	control	3	1	13	6	0	50	0	0	0.05
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1997	0	control	control	56	1	10	9	0	50	0	0	0.07
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1998	0	control	control	108	0	0	0	0	50	0	0	0.06
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	1999	0	control	control	15	0	0	0	0	50	0	0	0.04
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2000	0	control	control	26	1	1	0	0	50	0	0	0.06
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2001	0	control	control	654	1	18	0	0	50	0	0	0.15
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2002	0	control	control	539	0	2	6	0	50	0	0	0.13
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2003	0	control	control	490	2	3	16	0	50	0	0	0.09
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2004	0	control	control	133	0	2	3	0	50	0	0	0.11
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2005	0	control	control	80	0	2	2	0	50	0	0	0.08
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2006	0	control	control	36	0	0	0	0	50	0	0	0.08
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2007	0	control	control	54	0	1	3	0	50	0	0	0.09
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2008	0	control	control	98	0	5	0	0	50	0	0	0.15
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2009	0	control	control	72	0	0	0	0	50	0	0	0.09
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2010	0	control	control	51	0	3	0	0	50	0	0	0.15
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2011	0	control	control	38	4	7	2	0	50	0	0	0.09
Loon	Loon	MFLOO	Middle Fork Salmon River	74.1852	2012	0	control	control	87	0	0	0	0	50	0	0	0.11
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1957	0	control	control	906	0	0	0	0	50	0	0	0.62
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1958	0	control	control	682	0	0	0	0	50	0	0	0.75
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1959	0	control	control	229	0	0	0	0	50	0	0	0.69
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1960	0	control	control	778	5	56	67	0	50	0	0	0.71
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1961	0	control	control	1369	3	63	89	0	50	0	0	0.58
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1962	0	control	control	887	3	90	91	0	50	0	0	0.69
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1963	0	control	control	968	6	69	125	0	50	0	0	0.71
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1964	0	control	control	1845	6	85	189	0	50	0	0	0.62
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1965	0	control	control	1051	6	38	62	0	50	0	0	0.64
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1966	0	control	control	1057	3	86	110	0	50	0	0	0.49
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1967	0	control	control	1692	9	28	95	0	50	0	0	0.58
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1968	0	control	control	1213	2	69	69	0	50	0	0	0.49
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1969	0	control	control	578	1	30	55	0	50	0	0	0.47
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1970	0	control	control	1187	0	36	78	0	50	0	0	0.49
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1971	0	control	control	731	5	36	63	0	50	0	0	0.39
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1972	0	control	control	812	1	13	31	0	50	0	0	0.55
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1973	0	control	control	1348	1	12	80	0	50	0	0	0.61
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1974	0	control	control	547	0	15	21	0	50	0	0	0.41
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1975	0	control	control	523	1	16	78	0	50	0	0	0
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1976	0	control	control	125	0	0	0	0	50	0	0	0.01
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1977	0	control	control	255	0	17	7	0	50	0	0	0.36
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1978	0	control	control	703	0	20	169	0	50	0	0	0.18
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1979	0	control	control	122	0	1	3	0	50	0	0	0.04
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1980	0	control	control	23	0	0	0	0	50	0	0	0.03
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1981	0	control	control	164	0	3	2	0	50	0	0	0.07
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1982	0	control	control	104	0	0	0	0	50	0	0	0.09
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1983	0	control	control	86	0	0	0	0	50	0	0	0.09
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1984	0	control	control	156	0	0	0	0	50	0	0	0.1
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1985	0	control	control	281	0	0	0	0	50	0	0	0.07
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1986	0	control	control	263	0	0	0	0	50	0	0	0.08
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1987	0	control	control	390	0	0	0	0	50	0	0	0.08
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1988	0	control	control	565	0	2	19	0	50	0	0	0.14
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1989	0	control	control	115	0	4	7	0	50	0	0	0.1
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1990	0	control	control	148	0	7	7	0	50	0	0	0.12
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1991	0	control	control	104	0	5	14	0	50	0	0	0.1
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1992	0	control	control	169	1	19	12	0	50	0	0	0.08
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1993	0	control	control	328	0	16	88	0	50	0	0	0.07
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1994	0	control	control	13	0	2	4	0	50	0	0	0.1
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1995	0	control	control	0	0	0	0	0	50	0	0	0.05
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1996	0	control	control	26	0	1	1	0	50	0	0	0.05
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1997	0	control	control	161	0	3	3	0	50	0	0	0.07
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1998	0	control	control	229	0	2	40	0	50	0	0	0.06
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	1999	0	control	control	0	0	0	0	0	50	0	0	0.04
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2000	0	control	control	94	2	10	1	0	50	0	0	0.06
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2001	0	control	control	508	0	75	9	0	50	0	0	0.15
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2002	0	control	control	484	0	40	42	0	50	0	0	0.13
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2003	0	control	control	872	0	1	83	0	50	0	0	0.09
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2004	0	control	control	94	0	18	1	0	50	0	0	0.11
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2005	0	control	control	65	0	11	10	0	50	0	0	0.08
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2006	0	control	control	125	0	23	14	0	50	0	0	0.08
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2007	0	control	control	130	0	1	21	0	50	0	0	0.09
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2008	0	control	control	177	3	17	23	0	50	0	0	0.15
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2009	0	control	control	167	7	50	5	0	50	0	0	0.09
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2010	0	control	control	632	0	96	13	0	50	0	0	0.15
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2011	0	control	control	674	3	35	55	0	50	0	0	0.09
Marsh	MarshCR	MFMAR	Middle Fork Salmon River	44.3858	2012	0	control	control	411	2	37	66	0	50	0	0	0.11
